Sample,Temperature,Absorbance,Pathlength
6,45.72,0.791046143,0.5
6,46.23,0.792648315,0.5
6,46.72,0.794586182,0.5
6,47.23,0.794723511,0.5
6,47.96,0.797454834,0.5
6,48.72,0.79914856,0.5
6,49.24,0.79977417,0.5
6,49.74,0.800628662,0.5
6,50.23,0.802215576,0.5
6,50.75,0.80267334,0.5
6,51.23,0.802932739,0.5
6,51.74,0.804473877,0.5
6,52.24,0.804458618,0.5
6,52.74,0.805633545,0.5
6,53.26,0.806747437,0.5
6,53.73,0.80682373,0.5
6,54.25,0.807754517,0.5
6,54.76,0.807785034,0.5
6,55.26,0.808456421,0.5
6,55.76,0.808517456,0.5
6,56.25,0.810379028,0.5
6,56.75,0.810333252,0.5
6,57.26,0.810089111,0.5
6,57.76,0.810577393,0.5
6,58.26,0.811065674,0.5
6,58.76,0.810394287,0.5
6,59.28,0.811691284,0.5
6,59.77,0.811843872,0.5
6,60.27,0.812255859,0.5
6,60.78,0.812606812,0.5
6,61.28,0.812179565,0.5
6,61.77,0.81338501,0.5
6,62.28,0.813476563,0.5
6,62.77,0.813980103,0.5
6,63.28,0.814056396,0.5
6,63.77,0.814346313,0.5
6,64.28,0.815292358,0.5
6,64.76,0.814407349,0.5
6,65.29,0.81539917,0.5
6,65.82,0.815231323,0.5
6,66.31,0.815460205,0.5
6,66.79,0.816162109,0.5
6,67.3,0.816070557,0.5
6,67.8,0.816329956,0.5
6,68.31,0.815658569,0.5
6,68.82,0.817581177,0.5
6,69.32,0.816757202,0.5
6,69.82,0.817520142,0.5
6,70.31,0.817840576,0.5
6,70.82,0.817459106,0.5
6,71.33,0.817581177,0.5
6,71.8,0.817977905,0.5
6,72.33,0.81803894,0.5
6,72.82,0.818023682,0.5
6,73.33,0.818313599,0.5
6,73.82,0.818740845,0.5
6,74.33,0.818283081,0.5
6,74.84,0.818893433,0.5
6,75.34,0.818969727,0.5
6,75.84,0.819229126,0.5
6,76.35,0.81993103,0.5
6,76.83,0.818817139,0.5
6,77.35,0.819061279,0.5
6,77.85,0.818756104,0.5
6,78.35,0.818984985,0.5
6,78.86,0.818984985,0.5
6,79.37,0.819946289,0.5
6,79.84,0.820251465,0.5
6,80.37,0.82081604,0.5
6,80.87,0.819763184,0.5
6,81.36,0.820358276,0.5
6,81.88,0.820083618,0.5
6,82.37,0.820495605,0.5
6,82.87,0.819763184,0.5
6,83.38,0.820510864,0.5
6,83.88,0.820541382,0.5
6,84.39,0.82069397,0.5
6,84.88,0.820739746,0.5
6,85.39,0.820831299,0.5
6,85.88,0.820785522,0.5
6,86.39,0.820343018,0.5
6,86.9,0.821289063,0.5
6,87.39,0.821258545,0.5
6,87.89,0.820892334,0.5
6,88.39,0.821258545,0.5
6,88.86,0.820831299,0.5
6,89.4,0.821105957,0.5
6,89.89,0.821228027,0.5
6,90.41,0.820953369,0.5
6,90.9,0.821289063,0.5
6,91.4,0.820968628,0.5
6,91.91,0.821289063,0.5
6,92.41,0.820983887,0.5
6,92.91,0.821090698,0.5
6,93.41,0.822143555,0.5
6,93.91,0.821731567,0.5
6,94.42,0.82182312,0.5
6,94.91,0.821136475,0.5
6,95.42,0.821762085,0.5
7,4.78,1.141082764,0.5
7,5.6,1.143569946,0.5
7,5.98,1.143676758,0.5
7,6.5,1.145202637,0.5
7,7.01,1.145477295,0.5
7,7.52,1.146957397,0.5
7,8.02,1.146957397,0.5
7,8.53,1.148010254,0.5
7,9.03,1.148986816,0.5
7,9.54,1.150482178,0.5
7,10.03,1.150299072,0.5
7,10.54,1.152313232,0.5
7,11.04,1.152328491,0.5
7,11.54,1.154098511,0.5
7,12.05,1.153884888,0.5
7,12.55,1.155395508,0.5
7,13.05,1.156158447,0.5
7,13.55,1.157180786,0.5
7,14.06,1.15838623,0.5
7,14.56,1.159194946,0.5
7,15.06,1.160385132,0.5
7,15.57,1.161773682,0.5
7,16.07,1.162185669,0.5
7,16.57,1.163085938,0.5
7,17.07,1.16418457,0.5
7,17.57,1.165374756,0.5
7,18.08,1.16633606,0.5
7,18.58,1.1665802,0.5
7,19.09,1.168273926,0.5
7,19.58,1.169616699,0.5
7,20.1,1.171524048,0.5
7,20.65,1.172149658,0.5
7,21.12,1.173416138,0.5
7,21.63,1.17539978,0.5
7,22.12,1.17729187,0.5
7,22.63,1.178466797,0.5
7,23.13,1.180725098,0.5
7,23.62,1.180923462,0.5
7,24.11,1.182891846,0.5
7,24.62,1.184539795,0.5
7,25.11,1.186813354,0.5
7,25.62,1.188781738,0.5
7,26.12,1.191101074,0.5
7,26.65,1.191940308,0.5
7,27.19,1.194702148,0.5
7,27.7,1.196640015,0.5
7,28.2,1.200180054,0.5
7,28.71,1.201156616,0.5
7,29.2,1.203948975,0.5
7,29.7,1.207717896,0.5
7,30.21,1.210510254,0.5
7,30.69,1.212860107,0.5
7,31.19,1.216018677,0.5
7,31.69,1.218338013,0.5
7,32.19,1.221160889,0.5
7,32.68,1.224685669,0.5
7,33.17,1.228134155,0.5
7,33.67,1.232269287,0.5
7,34.16,1.236221313,0.5
7,34.68,1.239334106,0.5
7,35.18,1.242660522,0.5
7,35.69,1.246368408,0.5
7,36.18,1.251922607,0.5
7,36.69,1.255050659,0.5
7,37.19,1.260620117,0.5
7,37.69,1.263946533,0.5
7,38.2,1.26940918,0.5
7,38.7,1.274383545,0.5
7,39.2,1.278747559,0.5
7,39.7,1.283172607,0.5
7,40.21,1.287597656,0.5
7,40.71,1.293106079,0.5
7,41.21,1.297454834,0.5
7,41.72,1.300521851,0.5
7,42.21,1.304077148,0.5
7,42.72,1.308792114,0.5
7,43.22,1.314315796,0.5
7,43.72,1.317443848,0.5
7,44.22,1.321838379,0.5
7,44.72,1.324890137,0.5
7,45.23,1.329238892,0.5
7,45.72,1.331542969,0.5
7,46.23,1.335037231,0.5
7,46.73,1.337524414,0.5
7,47.23,1.339874268,0.5
7,47.95,1.346328735,0.5
7,48.72,1.348876953,0.5
7,49.24,1.351272583,0.5
7,49.74,1.353286743,0.5
7,50.23,1.354736328,0.5
7,50.74,1.357513428,0.5
7,51.24,1.358917236,0.5
7,51.74,1.360839844,0.5
7,52.25,1.362976074,0.5
7,52.74,1.363815308,0.5
7,53.26,1.365112305,0.5
7,53.74,1.366729736,0.5
7,54.26,1.368515015,0.5
7,54.76,1.369018555,0.5
7,55.26,1.369750977,0.5
7,55.78,1.370162964,0.5
7,56.26,1.371704102,0.5
7,56.76,1.372955322,0.5
7,57.27,1.374069214,0.5
7,57.77,1.374465942,0.5
7,58.26,1.376449585,0.5
7,58.76,1.375839233,0.5
7,59.28,1.377105713,0.5
7,59.77,1.376541138,0.5
7,60.28,1.377716064,0.5
7,60.78,1.378707886,0.5
7,61.28,1.380111694,0.5
7,61.77,1.380752563,0.5
7,62.28,1.379318237,0.5
7,62.78,1.380187988,0.5
7,63.28,1.38041687,0.5
7,63.77,1.381713867,0.5
7,64.28,1.382369995,0.5
7,64.78,1.383209229,0.5
7,65.29,1.381973267,0.5
7,65.81,1.382858276,0.5
7,66.31,1.383468628,0.5
7,66.81,1.383911133,0.5
7,67.3,1.385421753,0.5
7,67.8,1.384811401,0.5
7,68.31,1.385864258,0.5
7,68.82,1.385650635,0.5
7,69.32,1.385772705,0.5
7,69.82,1.387588501,0.5
7,70.32,1.387771606,0.5
7,70.81,1.386795044,0.5
7,71.33,1.388397217,0.5
7,71.8,1.386703491,0.5
7,72.33,1.388122559,0.5
7,72.82,1.388214111,0.5
7,73.33,1.38835144,0.5
7,73.81,1.389556885,0.5
7,74.34,1.390274048,0.5
7,74.84,1.389678955,0.5
7,75.34,1.389953613,0.5
7,75.85,1.389770508,0.5
7,76.35,1.390792847,0.5
7,76.83,1.39125061,0.5
7,77.36,1.39125061,0.5
7,77.85,1.390716553,0.5
7,78.36,1.391387939,0.5
7,78.86,1.391159058,0.5
7,79.37,1.391921997,0.5
7,79.84,1.392959595,0.5
7,80.36,1.392501831,0.5
7,80.86,1.393127441,0.5
7,81.37,1.392776489,0.5
7,81.87,1.392868042,0.5
7,82.37,1.393814087,0.5
7,82.87,1.39390564,0.5
7,83.38,1.393264771,0.5
7,83.88,1.39390564,0.5
7,84.39,1.392913818,0.5
7,84.88,1.392730713,0.5
7,85.39,1.394042969,0.5
7,85.89,1.393585205,0.5
7,86.39,1.394088745,0.5
7,86.89,1.395355225,0.5
7,87.38,1.394714355,0.5
7,87.89,1.394271851,0.5
7,88.39,1.394592285,0.5
7,88.86,1.39553833,0.5
7,89.39,1.395721436,0.5
7,89.89,1.394805908,0.5
7,90.4,1.394500732,0.5
7,90.91,1.394943237,0.5
7,91.39,1.395797729,0.5
7,91.91,1.396575928,0.5
7,92.41,1.396118164,0.5
7,92.91,1.394760132,0.5
7,93.42,1.394683838,0.5
7,93.92,1.396255493,0.5
7,94.42,1.39743042,0.5
7,94.92,1.394775391,0.5
7,95.42,1.395492554,0.5
8,4.78,0.385955811,0.1
8,5.6,0.386932373,0.1
8,5.98,0.387176514,0.1
8,6.51,0.386825562,0.1
8,7.01,0.387313843,0.1
8,7.52,0.3878479,0.1
8,8.03,0.38861084,0.1
8,8.53,0.388397217,0.1
8,9.03,0.38885498,0.1
8,9.54,0.389450073,0.1
8,10.04,0.390213013,0.1
8,10.54,0.389801025,0.1
8,11.05,0.390197754,0.1
8,11.54,0.390914917,0.1
8,12.05,0.390792847,0.1
8,12.55,0.391571045,0.1
8,13.05,0.391479492,0.1
8,13.56,0.392654419,0.1
8,14.06,0.392181396,0.1
8,14.57,0.392364502,0.1
8,15.06,0.393127441,0.1
8,15.58,0.393341064,0.1
8,16.07,0.393783569,0.1
8,16.57,0.394119263,0.1
8,17.07,0.394104004,0.1
8,17.59,0.394454956,0.1
8,18.08,0.395248413,0.1
8,18.59,0.3959198,0.1
8,19.09,0.395126343,0.1
8,19.59,0.395736694,0.1
8,20.11,0.396453857,0.1
8,20.65,0.396606445,0.1
8,21.12,0.397415161,0.1
8,21.63,0.397216797,0.1
8,22.12,0.397964478,0.1
8,22.63,0.398040771,0.1
8,23.13,0.398376465,0.1
8,23.62,0.399353027,0.1
8,24.12,0.399780273,0.1
8,24.62,0.399963379,0.1
8,25.11,0.400405884,0.1
8,25.62,0.400848389,0.1
8,26.11,0.401550293,0.1
8,26.65,0.402084351,0.1
8,27.2,0.403381348,0.1
8,27.69,0.403549194,0.1
8,28.2,0.404251099,0.1
8,28.71,0.404953003,0.1
8,29.2,0.405960083,0.1
8,29.71,0.407348633,0.1
8,30.2,0.407119751,0.1
8,30.69,0.40814209,0.1
8,31.2,0.408721924,0.1
8,31.69,0.409942627,0.1
8,32.19,0.410461426,0.1
8,32.69,0.411773682,0.1
8,33.17,0.412582397,0.1
8,33.67,0.414611816,0.1
8,34.17,0.415420532,0.1
8,34.68,0.4168396,0.1
8,35.18,0.418914795,0.1
8,35.69,0.419067383,0.1
8,36.18,0.42086792,0.1
8,36.69,0.42175293,0.1
8,37.19,0.42338562,0.1
8,37.7,0.425689697,0.1
8,38.2,0.426269531,0.1
8,38.7,0.427429199,0.1
8,39.2,0.429077148,0.1
8,39.7,0.431015015,0.1
8,40.21,0.433135986,0.1
8,40.71,0.434295654,0.1
8,41.21,0.43510437,0.1
8,41.72,0.437362671,0.1
8,42.22,0.438796997,0.1
8,42.72,0.440475464,0.1
8,43.22,0.44229126,0.1
8,43.72,0.443847656,0.1
8,44.22,0.445220947,0.1
8,44.72,0.446273804,0.1
8,45.23,0.447525024,0.1
8,45.73,0.449645996,0.1
8,46.23,0.450119019,0.1
8,46.74,0.452255249,0.1
8,47.23,0.453445435,0.1
8,47.95,0.454742432,0.1
8,48.72,0.457229614,0.1
8,49.25,0.458053589,0.1
8,49.74,0.458999634,0.1
8,50.23,0.459442139,0.1
8,50.75,0.460174561,0.1
8,51.24,0.462097168,0.1
8,51.75,0.462921143,0.1
8,52.24,0.463989258,0.1
8,52.74,0.465072632,0.1
8,53.26,0.465148926,0.1
8,53.75,0.465209961,0.1
8,54.26,0.466262817,0.1
8,54.76,0.467208862,0.1
8,55.26,0.467315674,0.1
8,55.78,0.468093872,0.1
8,56.26,0.468734741,0.1
8,56.76,0.469299316,0.1
8,57.27,0.469863892,0.1
8,57.76,0.470077515,0.1
8,58.26,0.470779419,0.1
8,58.76,0.471130371,0.1
8,59.28,0.471603394,0.1
8,59.77,0.472061157,0.1
8,60.28,0.472244263,0.1
8,60.78,0.472717285,0.1
8,61.28,0.473022461,0.1
8,61.78,0.474136353,0.1
8,62.27,0.474365234,0.1
8,62.78,0.474411011,0.1
8,63.27,0.47492981,0.1
8,63.77,0.475540161,0.1
8,64.28,0.475479126,0.1
8,64.77,0.475769043,0.1
8,65.3,0.476226807,0.1
8,65.81,0.476348877,0.1
8,66.31,0.47694397,0.1
8,66.8,0.477340698,0.1
8,67.31,0.477523804,0.1
8,67.8,0.478179932,0.1
8,68.31,0.478515625,0.1
8,68.82,0.479125977,0.1
8,69.32,0.47958374,0.1
8,69.82,0.479568481,0.1
8,70.32,0.479934692,0.1
8,70.81,0.480300903,0.1
8,71.33,0.481460571,0.1
8,71.81,0.481567383,0.1
8,72.33,0.482162476,0.1
8,72.82,0.482131958,0.1
8,73.34,0.483139038,0.1
8,73.82,0.483108521,0.1
8,74.34,0.483764648,0.1
8,74.84,0.48399353,0.1
8,75.34,0.484771729,0.1
8,75.84,0.485244751,0.1
8,76.35,0.485809326,0.1
8,76.83,0.485778809,0.1
8,77.35,0.486572266,0.1
8,77.86,0.4868927,0.1
8,78.37,0.487747192,0.1
8,78.86,0.487701416,0.1
8,79.36,0.488677979,0.1
8,79.84,0.489364624,0.1
8,80.36,0.489761353,0.1
8,80.87,0.490646362,0.1
8,81.37,0.490753174,0.1
8,81.88,0.491271973,0.1
8,82.38,0.492584229,0.1
8,82.87,0.493453979,0.1
8,83.38,0.493453979,0.1
8,83.88,0.494308472,0.1
8,84.39,0.494659424,0.1
8,84.89,0.495223999,0.1
8,85.38,0.496292114,0.1
8,85.89,0.497238159,0.1
8,86.38,0.497665405,0.1
8,86.89,0.498565674,0.1
8,87.38,0.499206543,0.1
8,87.88,0.499664307,0.1
8,88.38,0.50112915,0.1
8,88.86,0.501861572,0.1
8,89.39,0.50340271,0.1
8,89.9,0.504425049,0.1
8,90.4,0.504653931,0.1
8,90.91,0.506347656,0.1
8,91.39,0.507781982,0.1
8,91.91,0.508407593,0.1
8,92.41,0.509216309,0.1
8,92.92,0.510650635,0.1
8,93.41,0.512420654,0.1
8,93.92,0.513687134,0.1
8,94.42,0.514572144,0.1
8,94.91,0.516799927,0.1
8,95.42,0.516921997,0.1
9,4.98,0.648284912,0.1
9,5.48,0.649093628,0.1
9,6.01,0.649887085,0.1
9,6.52,0.650650024,0.1
9,7.03,0.650680542,0.1
9,7.53,0.65196228,0.1
9,8.03,0.652297974,0.1
9,8.54,0.653320313,0.1
9,9.04,0.653518677,0.1
9,9.55,0.654129028,0.1
9,10.04,0.654449463,0.1
9,10.56,0.655090332,0.1
9,11.05,0.655075073,0.1
9,11.56,0.655853271,0.1
9,12.05,0.656112671,0.1
9,12.56,0.656494141,0.1
9,13.06,0.657165527,0.1
9,13.57,0.657623291,0.1
9,14.06,0.658233643,0.1
9,14.57,0.658828735,0.1
9,15.08,0.659713745,0.1
9,15.56,0.660095215,0.1
9,16.08,0.660232544,0.1
9,16.57,0.660415649,0.1
9,17.08,0.660797119,0.1
9,17.59,0.661956787,0.1
9,18.09,0.66255188,0.1
9,18.61,0.662353516,0.1
9,19.11,0.663269043,0.1
9,19.62,0.663604736,0.1
9,20.12,0.664230347,0.1
9,20.65,0.665130615,0.1
9,21.14,0.666915894,0.1
9,21.65,0.667785645,0.1
9,22.15,0.668304443,0.1
9,22.66,0.669418335,0.1
9,23.15,0.670288086,0.1
9,23.65,0.670959473,0.1
9,24.15,0.670852661,0.1
9,24.65,0.672592163,0.1
9,25.13,0.673278809,0.1
9,25.63,0.673751831,0.1
9,26.12,0.674438477,0.1
9,26.67,0.675552368,0.1
9,27.19,0.676498413,0.1
9,27.68,0.676986694,0.1
9,28.18,0.678131104,0.1
9,28.67,0.679214478,0.1
9,29.15,0.680709839,0.1
9,29.66,0.681793213,0.1
9,30.16,0.682403564,0.1
9,30.66,0.683517456,0.1
9,31.17,0.685043335,0.1
9,31.67,0.68611145,0.1
9,32.17,0.686950684,0.1
9,32.67,0.688201904,0.1
9,33.18,0.68963623,0.1
9,33.68,0.691070557,0.1
9,34.17,0.692718506,0.1
9,34.68,0.695709229,0.1
9,35.18,0.696685791,0.1
9,35.67,0.697784424,0.1
9,36.17,0.700180054,0.1
9,36.69,0.701950073,0.1
9,37.18,0.704162598,0.1
9,37.69,0.707077026,0.1
9,38.2,0.708816528,0.1
9,38.69,0.71232605,0.1
9,39.2,0.714035034,0.1
9,39.71,0.716308594,0.1
9,40.21,0.718673706,0.1
9,40.71,0.72088623,0.1
9,41.2,0.723937988,0.1
9,41.72,0.726272583,0.1
9,42.22,0.729415894,0.1
9,42.71,0.731903076,0.1
9,43.22,0.735107422,0.1
9,43.73,0.737487793,0.1
9,44.23,0.740524292,0.1
9,44.73,0.743530273,0.1
9,45.24,0.746932983,0.1
9,45.74,0.748779297,0.1
9,46.24,0.751586914,0.1
9,46.74,0.754379272,0.1
9,47.24,0.758255005,0.1
9,47.94,0.762176514,0.1
9,48.72,0.763977051,0.1
9,49.25,0.766326904,0.1
9,49.76,0.76852417,0.1
9,50.26,0.770050049,0.1
9,50.76,0.771957397,0.1
9,51.25,0.773834229,0.1
9,51.76,0.774856567,0.1
9,52.26,0.776245117,0.1
9,52.77,0.777877808,0.1
9,53.28,0.779785156,0.1
9,53.77,0.780914307,0.1
9,54.27,0.781616211,0.1
9,54.78,0.782836914,0.1
9,55.28,0.78414917,0.1
9,55.78,0.784576416,0.1
9,56.27,0.785095215,0.1
9,56.77,0.786437988,0.1
9,57.29,0.786819458,0.1
9,57.79,0.787765503,0.1
9,58.3,0.787643433,0.1
9,58.8,0.788299561,0.1
9,59.3,0.788543701,0.1
9,59.81,0.788986206,0.1
9,60.28,0.789703369,0.1
9,60.8,0.789459229,0.1
9,61.31,0.789428711,0.1
9,61.81,0.789581299,0.1
9,62.3,0.789978027,0.1
9,62.81,0.790634155,0.1
9,63.31,0.79045105,0.1
9,63.84,0.790603638,0.1
9,64.32,0.790405273,0.1
9,64.83,0.79133606,0.1
9,65.33,0.791519165,0.1
9,65.83,0.792007446,0.1
9,66.33,0.791534424,0.1
9,66.83,0.791625977,0.1
9,67.33,0.791900635,0.1
9,67.83,0.792037964,0.1
9,68.34,0.792419434,0.1
9,68.84,0.792877197,0.1
9,69.35,0.792999268,0.1
9,69.85,0.793151855,0.1
9,70.36,0.793212891,0.1
9,70.85,0.793167114,0.1
9,71.35,0.793014526,0.1
9,71.84,0.793991089,0.1
9,72.37,0.793243408,0.1
9,72.88,0.793380737,0.1
9,73.37,0.793960571,0.1
9,73.88,0.794937134,0.1
9,74.38,0.794708252,0.1
9,74.88,0.793563843,0.1
9,75.39,0.794708252,0.1
9,75.89,0.793945313,0.1
9,76.4,0.794464111,0.1
9,76.9,0.795013428,0.1
9,77.39,0.794006348,0.1
9,77.9,0.794692993,0.1
9,78.41,0.795150757,0.1
9,78.9,0.794784546,0.1
9,79.42,0.794616699,0.1
9,79.91,0.795288086,0.1
9,80.41,0.795059204,0.1
9,80.91,0.795379639,0.1
9,81.42,0.795303345,0.1
9,81.91,0.795471191,0.1
9,82.42,0.794952393,0.1
9,82.93,0.795028687,0.1
9,83.44,0.795196533,0.1
9,83.93,0.795089722,0.1
9,84.44,0.79536438,0.1
9,84.33,0.795257568,0.1
9,85.29,0.794845581,0.1
9,85.9,0.795349121,0.1
9,86.45,0.795410156,0.1
9,86.96,0.795944214,0.1
9,86.82,0.795257568,0.1
9,87.8,0.795166016,0.1
9,88.43,0.795654297,0.1
9,88.33,0.79548645,0.1
9,89.29,0.794723511,0.1
9,89.94,0.795333862,0.1
9,89.81,0.795730591,0.1
9,90.8,0.795425415,0.1
9,91.45,0.794586182,0.1
9,91.3,0.794769287,0.1
9,92.31,0.79498291,0.1
9,92.94,0.794418335,0.1
9,92.81,0.794174194,0.1
9,93.81,0.793670654,0.1
9,94.45,0.794555664,0.1
9,94.98,0.794387817,0.1
9,95.46,0.794448853,0.1
10,4.98,0.99029541,0.1
10,5.49,0.994293213,0.1
10,6.01,0.995010376,0.1
10,6.51,0.995285034,0.1
10,7.03,0.996551514,0.1
10,7.54,0.998443604,0.1
10,8.03,0.997940063,0.1
10,8.54,0.999237061,0.1
10,9.04,1.000549316,0.1
10,9.56,1.001312256,0.1
10,10.04,1.001754761,0.1
10,10.56,1.002349854,0.1
10,11.06,1.004241943,0.1
10,11.56,1.005371094,0.1
10,12.06,1.005828857,0.1
10,12.57,1.006790161,0.1
10,13.07,1.007339478,0.1
10,13.57,1.009155273,0.1
10,14.06,1.009735107,0.1
10,14.58,1.009643555,0.1
10,15.08,1.011489868,0.1
10,15.57,1.011703491,0.1
10,16.07,1.011779785,0.1
10,16.58,1.012619019,0.1
10,17.08,1.013092041,0.1
10,17.6,1.013885498,0.1
10,18.1,1.014831543,0.1
10,18.61,1.015884399,0.1
10,19.11,1.016479492,0.1
10,19.62,1.016677856,0.1
10,20.12,1.018005371,0.1
10,20.66,1.019470215,0.1
10,21.14,1.020568848,0.1
10,21.65,1.020614624,0.1
10,22.15,1.024810791,0.1
10,22.65,1.025726318,0.1
10,23.16,1.02722168,0.1
10,23.65,1.027175903,0.1
10,24.15,1.028488159,0.1
10,24.65,1.030349731,0.1
10,25.14,1.030395508,0.1
10,25.64,1.031539917,0.1
10,26.13,1.032653809,0.1
10,26.67,1.033279419,0.1
10,27.19,1.034759521,0.1
10,27.68,1.035980225,0.1
10,28.18,1.036972046,0.1
10,28.68,1.039108276,0.1
10,29.16,1.039962769,0.1
10,29.66,1.041213989,0.1
10,30.16,1.042144775,0.1
10,30.66,1.044189453,0.1
10,31.18,1.045898438,0.1
10,31.68,1.048339844,0.1
10,32.17,1.049331665,0.1
10,32.68,1.051696777,0.1
10,33.18,1.053115845,0.1
10,33.69,1.055282593,0.1
10,34.18,1.058013916,0.1
10,34.68,1.060394287,0.1
10,35.18,1.062088013,0.1
10,35.68,1.06463623,0.1
10,36.18,1.068603516,0.1
10,36.68,1.071044922,0.1
10,37.19,1.074417114,0.1
10,37.69,1.077957153,0.1
10,38.2,1.080322266,0.1
10,38.7,1.083328247,0.1
10,39.2,1.08656311,0.1
10,39.71,1.090103149,0.1
10,40.21,1.095031738,0.1
10,40.72,1.098190308,0.1
10,41.21,1.101898193,0.1
10,41.72,1.10609436,0.1
10,42.22,1.109115601,0.1
10,42.71,1.1144104,0.1
10,43.22,1.116867065,0.1
10,43.72,1.122894287,0.1
10,44.23,1.126983643,0.1
10,44.74,1.132507324,0.1
10,45.23,1.134994507,0.1
10,45.74,1.140319824,0.1
10,46.24,1.144454956,0.1
10,46.74,1.14704895,0.1
10,47.24,1.152511597,0.1
10,47.94,1.158218384,0.1
10,48.72,1.163009644,0.1
10,49.26,1.166641235,0.1
10,49.76,1.171020508,0.1
10,50.27,1.17350769,0.1
10,50.76,1.175506592,0.1
10,51.26,1.179275513,0.1
10,51.77,1.181381226,0.1
10,52.26,1.185272217,0.1
10,52.77,1.187042236,0.1
10,53.28,1.189041138,0.1
10,53.78,1.19102478,0.1
10,54.28,1.192520142,0.1
10,54.79,1.193817139,0.1
10,55.28,1.195983887,0.1
10,55.78,1.197677612,0.1
10,56.28,1.199371338,0.1
10,56.78,1.199996948,0.1
10,57.29,1.200775146,0.1
10,57.79,1.202774048,0.1
10,58.3,1.203933716,0.1
10,58.8,1.204437256,0.1
10,59.3,1.204620361,0.1
10,59.8,1.205795288,0.1
10,60.29,1.205825806,0.1
10,60.8,1.205429077,0.1
10,61.31,1.206497192,0.1
10,61.81,1.206253052,0.1
10,62.3,1.206787109,0.1
10,62.82,1.206375122,0.1
10,63.32,1.207641602,0.1
10,63.84,1.20765686,0.1
10,64.32,1.208404541,0.1
10,64.84,1.209350586,0.1
10,65.34,1.206558228,0.1
10,65.83,1.207199097,0.1
10,66.33,1.206878662,0.1
10,66.83,1.210266113,0.1
10,67.34,1.206253052,0.1
10,67.83,1.206787109,0.1
10,68.34,1.207366943,0.1
10,68.85,1.207901001,0.1
10,69.35,1.208282471,0.1
10,69.85,1.207687378,0.1
10,70.36,1.209793091,0.1
10,70.85,1.210769653,0.1
10,71.35,1.209625244,0.1
10,71.84,1.211486816,0.1
10,72.37,1.207489014,0.1
10,72.88,1.210205078,0.1
10,73.38,1.209609985,0.1
10,73.88,1.208755493,0.1
10,74.38,1.210296631,0.1
10,74.88,1.213302612,0.1
10,75.4,1.211456299,0.1
10,75.89,1.210708618,0.1
10,76.4,1.210235596,0.1
10,76.89,1.209991455,0.1
10,77.39,1.210540771,0.1
10,77.89,1.212432861,0.1
10,78.4,1.212890625,0.1
10,78.9,1.212677002,0.1
10,79.42,1.212295532,0.1
10,79.91,1.212417603,0.1
10,80.41,1.214736938,0.1
10,80.91,1.213424683,0.1
10,81.41,1.216064453,0.1
10,81.92,1.211868286,0.1
10,82.42,1.214187622,0.1
10,82.93,1.214050293,0.1
10,83.43,1.215286255,0.1
10,83.92,1.215011597,0.1
10,84.44,1.213638306,0.1
10,84.34,1.212097168,0.1
10,85.29,1.212966919,0.1
10,85.91,1.213241577,0.1
10,86.44,1.212585449,0.1
10,86.96,1.214187622,0.1
10,86.82,1.213684082,0.1
10,87.8,1.21321106,0.1
10,88.42,1.213470459,0.1
10,88.33,1.213058472,0.1
10,89.3,1.212371826,0.1
10,89.94,1.211990356,0.1
10,89.8,1.212585449,0.1
10,90.8,1.214416504,0.1
10,91.44,1.21232605,0.1
10,91.31,1.213897705,0.1
10,92.31,1.212203979,0.1
10,92.94,1.21321106,0.1
10,92.81,1.211624146,0.1
10,93.81,1.211532593,0.1
10,94.45,1.212921143,0.1
10,94.97,1.211334229,0.1
10,95.46,1.211273193,0.1
